Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2010 [YR2010],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018]
Switzerland,CHE,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,17,24,17,15,17
Switzerland,CHE,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,4.01619638334611,3.974814,3.803137,3.843969,3.987158,3.901372
Switzerland,CHE,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.841192,3.660142,3.77667,3.918511,3.798316
Switzerland,CHE,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,4.108436,3.946133,3.911268,4.055806,4.004429
Switzerland,CHE,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1424.95660240101,239.294539721355,216.079357297467,265.897605867014,261.737064108608,305.869603031948
Switzerland,CHE,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,4,6,13,11,7,9
Switzerland,CHE,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,4.13333,4.169911,3.978178,4.043594,4.189523,4.021835
United Arab Emirates,ARE,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,23,28,18,24,18,13
United Arab Emirates,ARE,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.60784,3.580622,3.812957,3.574286,3.908658,3.960279
United Arab Emirates,ARE,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,20,27,17,31,18,13
United Arab Emirates,ARE,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.66667,3.532518,3.74139,3.497073,3.822432,3.919378
United Arab Emirates,ARE,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,13,14,15,43,7,5
United Arab Emirates,ARE,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.67857,3.480755,3.59201,3.200965,3.893777,3.84737
United Arab Emirates,ARE,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,20,21,15,25,12,15
United Arab Emirates,ARE,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.51613,3.489299,3.614768,3.41979,3.835051,3.631403
United Arab Emirates,ARE,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,17,33,13,32,18,4
United Arab Emirates,ARE,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.12,3.935301,4.096845,3.915654,4.134212,4.376292
United Arab Emirates,ARE,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,20,24,17,27,13,11
United Arab Emirates,ARE,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,20,12,25,10,2
United Arab Emirates,ARE,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,25,19,32,16,15
United Arab Emirates,ARE,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.72758075226819,3.63034,3.77844,3.539098,3.941767,3.956437
United Arab Emirates,ARE,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.544021,3.703308,3.480728,3.884443,3.859022
United Arab Emirates,ARE,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.716658,3.853572,3.597468,3.999091,4.053852
United Arab Emirates,ARE,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1288.60448974303,211.584993082145,214.175593090732,237.393614087117,257.759870040884,311.674687554358
United Arab Emirates,ARE,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,18,17,17,21,13,10
United Arab Emirates,ARE,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.80357,3.807725,3.837032,3.703943,4.069324,4.021292
United Kingdom,GBR,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,6,7,10,5,7,4
United Kingdom,GBR,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.1,4.133063,3.997752,4.084338,4.12957,4.107993
United Kingdom,GBR,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,7,9,11,5,7,7
United Kingdom,GBR,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,4.01954,3.922849,3.931801,4.028607,4.04508,4.04983
United Kingdom,GBR,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,6,8,13,12,11,13
United Kingdom,GBR,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.85209,3.66424,3.626327,3.629658,3.766314,3.672469
United Kingdom,GBR,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,13,11,10,5,5,11
United Kingdom,GBR,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.739,3.739587,3.731096,3.938881,3.983798,3.772005
United Kingdom,GBR,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,11,8,10,7,8,5
United Kingdom,GBR,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.24815,4.37421,4.191612,4.328614,4.33487,4.329937
United Kingdom,GBR,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,9,8,10,4,8,9
United Kingdom,GBR,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,5,8,2,6,3
United Kingdom,GBR,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,11,14,5,9,11
United Kingdom,GBR,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.99336174842211,3.954449,3.898316,4.014649,4.069669,3.987057
United Kingdom,GBR,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.888695,3.841122,3.963784,4.029327,3.927077
United Kingdom,GBR,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,4.020202,3.955509,4.065515,4.110011,4.047037
United Kingdom,GBR,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1414.16872268004,237.656375687763,223.416214949525,281.855375930395,268.96674091066,314.902721479287
United Kingdom,GBR,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,10,16,15,6,5,8
United Kingdom,GBR,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,4.04938,3.947411,3.947977,4.158261,4.20566,4.032786
United States,USA,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,10,5,3,2,5,6
United States,USA,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.0092,4.168665,4.110445,4.137596,4.200025,4.091751
United States,USA,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,14,11,10,7,8,16
United States,USA,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.84529,3.915008,3.964769,3.970199,4.014226,3.874253
United States,USA,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,20,36,17,26,19,23
United States,USA,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.5817,3.206959,3.561789,3.44804,3.650306,3.506325
United States,USA,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,19,15,13,16,16,10
United States,USA,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.51919,3.680546,3.671812,3.728529,3.752486,3.775142
United States,USA,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,18,16,8,14,11,19
United States,USA,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.11443,4.185375,4.205264,4.136495,4.250527,4.083623
United States,USA,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,14,15,9,9,10,14
United States,USA,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,11,8,6,10,12
United States,USA,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,18,11,10,12,17
United States,USA,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.84367150068073,3.855811,3.930063,3.917825,3.992172,3.885129
United States,USA,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.817099,3.880557,3.869856,3.94273,3.829968
United States,USA,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.894523,3.979568,3.965794,4.041613,3.940291
United States,USA,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1343.44981723613,229.721918337141,225.863427253498,272.802791394323,262.176394615879,304.157226969159
United States,USA,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,7,7,4,5,8,7
United States,USA,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,4.07113,4.152495,4.138655,4.184653,4.152011,4.045132
Zimbabwe,ZWE,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,70,..,107,143,150,137
Zimbabwe,ZWE,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.64286,..,2.498901,2.220293,1.946337,2.262147
Zimbabwe,ZWE,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,113,..,127,108,141,147
Zimbabwe,ZWE,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.21429,..,2.268132,2.498457,2.12967,2.160494
Zimbabwe,ZWE,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,114,..,93,143,153,156
Zimbabwe,ZWE,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.26667,..,2.66978,2.248457,2.080183,2.055556
Zimbabwe,ZWE,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,138,..,105,154,144,146
Zimbabwe,ZWE,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,1.92308,..,2.314652,1.888889,1.995238,2
Zimbabwe,ZWE,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,97,..,71,104,158,152
Zimbabwe,ZWE,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.84615,..,3.268132,2.934579,2.131905,2.385957
Zimbabwe,ZWE,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,114,..,103,137,151,152
Zimbabwe,ZWE,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,..,80,87,122,128
Zimbabwe,ZWE,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,..,131,158,157,160
Zimbabwe,ZWE,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.28627705193601,..,2.549114,2.33928,2.082408,2.120121
Zimbabwe,ZWE,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,..,2.343926,1.9760755,1.768869,1.841924
Zimbabwe,ZWE,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,..,2.754301,2.7024841,2.395947,2.398318
Zimbabwe,ZWE,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,607.682241048163,..,119.413199390721,125.216324645443,94.8414151804725,118.085845461302
Zimbabwe,ZWE,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,136,..,127,123,123,154
Zimbabwe,ZWE,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.86667,..,2.2,2.248457,2.213516,1.833333
Costa Rica,CRI,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,78,54,72,82,77,67
Costa Rica,CRI,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.57143,3.128968,2.805946,2.82807,2.773504,2.95836
Costa Rica,CRI,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,89,59,101,69,94,79
Costa Rica,CRI,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.42857,2.795635,2.528462,2.861821,2.551282,2.704966
Costa Rica,CRI,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,82,105,69,106,73,76
Costa Rica,CRI,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.53333,2.643892,2.853923,2.632331,2.893244,2.777327
Costa Rica,CRI,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,64,58,80,110,113,70
Costa Rica,CRI,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.48571,2.605935,2.46741,2.389128,2.325641,2.627541
Costa Rica,CRI,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,91,51,78,95,101,83
Costa Rica,CRI,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.88889,3.711482,3.186154,3.038596,2.975127,3.155408
Costa Rica,CRI,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,72,56,82,87,89,73
Costa Rica,CRI,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,50,62,69,72,58
Costa Rica,CRI,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,81,97,112,111,90
Costa Rica,CRI,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.55492626160217,2.908459,2.746444,2.700719,2.64897,2.791664
Costa Rica,CRI,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.722904,2.578762,2.530618,2.474225,2.628661
Costa Rica,CRI,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.094014,2.914126,2.87082,2.823716,2.954667
Costa Rica,CRI,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,734.601518306538,153.516763731137,134.624350174828,159.009155990288,144.484010086902,188.881521034405
Costa Rica,CRI,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,67,67,80,99,107,84
Costa Rica,CRI,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.43333,2.559791,2.599993,2.432331,2.317628,2.494408
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Data from database: Logistics Performance Index (LPI),,,,,,,,,
Last Updated: 12/12/2018,,,,,,,,,
